artist,title,genre,url,region,score,sp_popularity,sp_date,sp_img,sp_album_id,sp_artist_id
Graeme Zinck,World of Opportunity,pop,https://graemezinck.bandcamp.com/album/world-of-opportunity,pei,0.0,0,2018-08-30T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02618242f61fda013e5a83cb0a,5yFk1Gy3Xb6IHodnqPK3kJ,4pVEtA4DUSW6f0ogRPuAXP
We Left As Lions,Colours,rock,https://weleftaslions.bandcamp.com/album/colours,newbrunswick,0.0,0,2019-04-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e07e948b9c242369a470a2b6,2myAdCLIDU56X2juQ6R9FN,4CZjZel3Va8eL3nIZhfGB6
Floristry,"The Longing, Long After",alternative,https://floralmusicgroup.bandcamp.com/album/the-longing-long-after,newbrunswick,0.0,0,2020-04-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e024aecd693666467ce1eb6b9b0,4bJ8aDhq9jH9yKLXAc33z7,5GEIRCN1QHK4syBLuQjjyv
Kynduum,Neurisol,ambient,https://kynduum.bandcamp.com/album/neurisol,newbrunswick,0.0,0,2020-04-05T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022b499be1ae4e5e84f73c7f83,3UGM871FwhtN0PN5ZPTzRu,3jzxdph7Uww3QIUkp3o74b
DenMother,Then Now Forever,electronic,https://denmother.bandcamp.com/album/then-now-forever,newbrunswick,0.0,0,2020-03-26T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02da31b129123b2abbb4c8e50b,27oVOjFjBWwO1exVyTL4xQ,6BX8n3St3YM0Gr8e0vG6v1
Brandon M.C.,Three Cheers For Modern Fears,acoustic,https://brandonmc.bandcamp.com/album/three-cheers-for-modern-fears,newbrunswick,0.0,0,2020-03-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e020690257487b5499d2798693f,7gqPWPcQsXjIRlpfBLAonE,77Q7IC7rg0RAxhbZv0kLw4
Light Sleeper,That's Fine,alternative,https://lightsleeperforyou.bandcamp.com/album/thats-fine,newbrunswick,0.0,0,2017-12-29T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b6d63e04f2190525ea3b7498,4winq4dPHaAJOUel9sH9ik,1a6LRvcK5dzhlssaaPn8UQ
Robert T,Destination,electronic,https://robertt.bandcamp.com/album/destination,newbrunswick,0.0,0,2018-01-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0261a025e0b4a120e01b7877cc,2WZlZa5rfgG8vpsMo0b8iv,1dN7pfb3Coon4NRJUOFHBf
Brandon M.C.,Kissing In The Rain / Cracking Eggs,acoustic,https://brandonmc.bandcamp.com/album/kissing-in-the-rain-cracking-eggs,newbrunswick,0.0,0,2020-02-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02bf1332dfcd111ed7e604cee9,7b8d2k2ixHwt8XSh8KM0vl,77Q7IC7rg0RAxhbZv0kLw4
Digital Circus,Thoughts,electronic,https://digitalcircus.bandcamp.com/album/thoughts,newbrunswick,0.0,0,2020-03-06T00:00.000Z,https://i.scdn.co/image/ab67616d00001e027eb79bfa4f13f1e03fe2e51f,2AtAfgP8xNCLLGEfOfuaIN,1L6nFYHb5aygWz6ZKw9M5O
From Her to Eternity,The Emotional Guillotine,alternative,https://fhte.bandcamp.com/album/the-emotional-guillotine,newbrunswick,0.0,0,2020-02-07T00:00.000Z,https://i.scdn.co/image/ab67616d00001e020065636bbf37f2a02ab8b56b,37G7w6ibvntvzug7GBu0PA,3AqiHgtVaxkXj7gejXqsVB
Jaspertine,A Shipwreck in the Flood,alternative,https://jaspertine.bandcamp.com/album/a-shipwreck-in-the-flood,newbrunswick,0.0,0,2020-02-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ca52cecd87b6135785341f9b,445UmxI97xO2MLXoUY384C,2yZo5lgI9xEE6c6VtpioOI
Jonathan Sonier,Bateau de verre d'eau,folk,https://jonathansonier.bandcamp.com/album/bateau-de-verre-deau,newbrunswick,0.0,0,2020-03-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022829d2f5d9fc6c292337cc5a,5zgIAPswvztxza8sAkBPgo,5xbimXzWvRMVSrguUCHCnd
Brandon M.C.,Adventure Of A Lifetime,acoustic,https://brandonmc.bandcamp.com/album/adventure-of-a-lifetime,newbrunswick,0.0,0,2020-01-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0238fa93b4706468b32122ed0c,769DGfzfr20kTYHD4Rck8V,77Q7IC7rg0RAxhbZv0kLw4
Keegan Dobbelsteyn,Overdue,pop,https://keegandobbelsteyn.bandcamp.com/album/overdue,newbrunswick,0.0,0,2019-12-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022262ec7cf4692b3cf0f97741,6uKftXbDw201jDW0QRyYHZ,0YFr95CWd2EsUg0p7im1S8
Artifiseer,Syncretist,experimental,https://artifiseer.bandcamp.com/album/syncretist,newbrunswick,0.0,0,2020-01-16T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0212a626e5d1dd25aac930f264,2wKnOGBPv55BHtRnPImg0G,6rlRODdYjCH4Cc6ZrLzEAd
Moral Device,A Momentary Loss,rock,https://moraldevice.bandcamp.com/album/a-momentary-loss,newbrunswick,0.0,0,2019-12-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0251505f6e5cddab2ce0ce8bf5,7Egrr2y35wdQCDHgUSL1Bt,29mLtSmTUzPNU8ONGc5VdA
Beard Springsteen,The Grad School Sessions (2015),punk,https://beardspringsteen.bandcamp.com/album/the-grad-school-sessions-2015,newbrunswick,0.0,0,2019-12-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0201af6fc4f643f483198c5739,1VJp68jx56CSYccwFqMbir,5segc6Na1To05J43TP3Zfe
Brandon M.C.,2 Christmas Songs,acoustic,https://brandonmc.bandcamp.com/album/2-christmas-songs,newbrunswick,0.0,0,2019-12-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02496f1936a1636b9cc7b3d420,1RRr6qFQe4OB1qPNcneQrp,77Q7IC7rg0RAxhbZv0kLw4
Kristjan Eastman,Sigurlin,alternative,https://kristjaneastman.bandcamp.com/album/sigurlin,saskatchewan,0.0,0,2019-12-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e028c404f5b2d8ee47a53478fca,45yS5bbawybH8yBzkOIFra,5zmKZgSSMpaRj2DcLRb2Qw
Medistate,Goods of the Soul,electronic,https://medistate.bandcamp.com/album/goods-of-the-soul-2,saskatchewan,0.0,0,2020-04-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029044ca900b0fef77888fad9f,60K7EC3Y07SZY6cjiWB2km,43QnKmilDthGSOHAOfVQ61
Black Lake,Black Lake EP,alternative,https://voyagerstudios.bandcamp.com/album/black-lake-ep,saskatchewan,0.0,0,2020-03-09T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0272869366a27d7cc2fc94ee11,4UrNADQjD4wWvv5D3mNeSM,6TJ9MQBNtRacGa4bpIBEO1
Randy Woods Band,Soul Hammer,pop,https://randywoodsband.bandcamp.com/album/soul-hammer,saskatchewan,0.0,0,2020-03-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02883fa1a06d42711a77ead45a,2eCvivzoc7EFCmE1h1ZFSr,0RDFoyY7zxn0gbzmIBudV8
Tony Maigua,African Fuck,rock,https://tonymaigua.bandcamp.com/album/african-fuck,saskatchewan,0.0,0,2020-04-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02efd5e9f62f56828cdc055a6a,4GHNWsXZNDTOghfgOp0JvF,0SndIsxwQDomIDvf1SSETr
Tony Maigua,Akapana,rock,https://tonymaigua.bandcamp.com/album/akapana,saskatchewan,0.0,0,2020-04-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e028d462595855997f48baee0a1,3091HaT2C37eAVXg3NZuYV,0SndIsxwQDomIDvf1SSETr
Tony Maigua,Ronin Experiment,rock,https://tonymaigua.bandcamp.com/album/ronin-experiment,saskatchewan,0.0,0,2020-04-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b6ae7b7d609858de925e6437,62CmxzYPhcVCEa5TbJSulq,0SndIsxwQDomIDvf1SSETr
Dex Riley,Body,hip-hop/rap,https://dexriley.bandcamp.com/album/body,saskatchewan,0.0,0,2019-12-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a460b2c6c0345d5b703259b8,5qaC7pLWWtKKtvjoA4T6Qb,2BzAiy8HDOgcjEHiVeFWc9
Marie-Véronique Bourque,Une porte s'ouvre,jazz,https://marie-veroniquebourque.bandcamp.com/album/une-porte-souvre,saskatchewan,0.0,0,2018-10-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0264359d054553769d676bac4d,0DPHfs58qm5hhyVnZFAlKc,5vNjLscbSpRRE9RIkeued4
Bex,This Isn't Me,r&b/soul,https://bexmusic8.bandcamp.com/album/this-isnt-me,saskatchewan,0.0,0,2019-08-25T00:00.000Z,https://i.scdn.co/image/ab67616d00001e025760955d57eeadf9805b84cb,1mpjLQb18EClHtu1YUNUcr,5QIWbhnD6L9OVgZDEfvZCY
Soul Mates,Not Found,punk,https://soulmatesnoise.com/album/not-found,saskatchewan,0.0,0,2020-04-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ab0ae670a5c0b42264de4466,30MWiibu4vasIhH9YKwam6,1w7niT5y6mAChE4connvXq
Skip Jr. Campbell,Return of the Wolfman,alternative,https://thevenusextraction.bandcamp.com/album/return-of-the-wolfman,saskatchewan,0.0,0,2020-03-06T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e336ce7892e24ecfb5838182,65VVHm6AVUSR6bx7Gg9vu1,1IlvagS4aXomZZtJvA7MM1
Lanky Banks,Bogwater Cocktails,hip-hop/rap,https://lankybanks.bandcamp.com/album/bogwater-cocktails,saskatchewan,0.0,0,2020-02-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02106cfae024773a39b6812aa6,4VBKu3n0BRvgqlCVM1LkE3,2SGseHae4inu5v82acDah7
Dump Babes,Dump Babes,folk,https://dumpbabes.bandcamp.com/album/dump-babes,saskatchewan,0.0,0,2020-02-12T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02314d19e92940a3a23d98ba56,0nh1fVWVwhHfdcHGNAmDYP,4epSGjyZeTKMym1aGnp6em
The Gargyles,Lamp,rock,https://thegargyles.bandcamp.com/album/lamp,saskatchewan,0.0,0,2020-02-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02dca5f31e644a970da9d570d5,3UgXRjnMnZkGNldcyeRLRn,2UKQo9a0ig55vFecLr7TMP
Psst Shh,Yes Hello Come In,experimental,https://psstshh.bandcamp.com/album/yes-hello-come-in,saskatchewan,0.0,0,2020-02-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0263e0d7ddd1b0c0f21e3a03d9,3QOHCmAm8QbTTzphuMIc4w,5BFVXSFvtfeUfhDJLlXHsu
Balcony Frontflip,I Left My Sunglasses in Cincinnati,alternative,https://balconyfrontflip.bandcamp.com/album/i-left-my-sunglasses-in-cincinnati,saskatchewan,0.0,0,2020-01-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02adf278756cec31e66b7592bb,48l3gwCpFlcQsrbbjgEJVW,36BaWzroLM65JjzuNpVLb2
Brad Proudlove,September Snow,acoustic,https://bradproudlove.bandcamp.com/album/september-snow,saskatchewan,0.0,0,2019-12-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0292bf79d388dd9a1216bf1d08,20XDW0E1ri4v7Y036I5GR9,653HwOVLXEV6AlquwjJr3P
ROM DOS,Form Constant: Tape Loop Number Two,ambient,https://romdos.bandcamp.com/album/form-constant-tape-loop-number-two,saskatchewan,0.0,0,2019-10-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02acf1e464a68c743ac2fd2b94,1wJ5NJmreRRQKQAoahwGC5,247tseHZEvKM387Wan6lfx
The Reckless Famous,10 Stories,alternative,https://therecklessfamous.bandcamp.com/album/10-stories,saskatchewan,0.0,0,2017-01-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f3b131e71e11df62d8df754d,72V7Yg3UDYVsyS0TGOyDQG,6whuffp6xBtCmQFKHvfpDG
Artie Balkwill,Live @ The Exchange,acoustic,https://artie1.bandcamp.com/album/live-the-exchange,saskatchewan,0.0,0,2019-11-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0209687f527de456d8f63f8a51,5kVRszx9ra207z0qR4pdKm,5cvmxmUJ52MZMCFGm9mlMT
Natural Sympathies,Porous,experimental,https://naturalsympathies.bandcamp.com/album/porous,saskatchewan,0.0,0,2019-11-15T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02120009d3ae222dabc42adb26,56oJgr3C4EwGxXmUNVF5Z4,6Fx1OWIFOxRLc8LqtlVNpA
Robin Peters,"Modern Music, Vol.3",experimental,https://robinpeters.bandcamp.com/album/modern-music-vol-3,newfoundland,0.0,0,2020-03-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0258f7bae611f8f01ec41ac314,2ooSibPCpBtPZHaMZuAB6S,3Hl2Np8xKcnYRNDSy0SdSv
Robin Peters,Back in the Lab,experimental,https://robinpeters.bandcamp.com/album/back-in-the-lab,newfoundland,0.0,0,2019-10-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022ae97210fc854e020b0994d1,51fVGEwIiEA0GMHdvpGOtq,3Hl2Np8xKcnYRNDSy0SdSv
Robin Peters,Road trip,experimental,https://robinpeters.bandcamp.com/album/road-trip,newfoundland,0.0,0,2019-09-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f49b8f5016fe8ddad14b33cb,7d27Rt9eY40KO3WDkmRaSx,3Hl2Np8xKcnYRNDSy0SdSv
DT Surgeon,Exercise In Changing Key,alternative,https://dtsurgeon.bandcamp.com/album/exercise-in-changing-key,newfoundland,0.0,0,2020-03-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e027b36694882c08108564425f0,0ssY9ytJwesZZbLkOM0qfc,4dh5EybMAgN43xfovidrKO
Natasha Blackwood,Ease Back,alternative,https://harterymusichouse.bandcamp.com/album/ease-back,newfoundland,0.0,0,2020-03-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0259c83b97dc2fb51b8d517483,6sNvRoF0g0O1VIMWtNLtwL,4668LLkEjpWvKgbbQDJIrY
Far Away Light,Weather Worn,folk,https://farawaylight.bandcamp.com/album/weather-worn,newfoundland,0.0,0,2020-03-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d39d683136552b5c69bd5c18,3jFuesfQXBYHPTHHlz78rv,3bXJvSTx5Amh3KgNHy6hMW
Isle of Ease,Deliberation After Seven,alternative,https://isleofease.bandcamp.com/album/deliberation-after-seven,newfoundland,0.0,0,2020-03-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022b2ab1d8409c230b11958fb6,4Jd2YQy7iCUkUpjPC4Rvwa,56dXQiuUpA2ilIY7jssjK9
The Stranded Assets,The Piper of Paradise,alternative,https://thestrandedassets.bandcamp.com/album/the-piper-of-paradise,victoria,0.0,0,2019-08-12T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c61c84810dfe92a32258b857,5uCTqXzcgrUukEJBYqjNy0,10frXTGVLlKvcFsLp0hhcL
Dante Jordan & Jima Jam,Rise & Grind,hip-hop/rap,https://dantejordan.bandcamp.com/album/rise-grind-2,victoria,0.0,0,2017-08-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e023ff3959e9086d2de15215cf2,5KBwlYNwLAEmI2KQnHslRI,7BuZ80k8GhJ7M1BNdTJQQc
Brenda Morie,Meant To Be,jazz,https://brendamorie.bandcamp.com/album/meant-to-be,victoria,0.0,0,2004-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d072c3d5548124a035109675,7LoDmL05U8UPAbuf7csvJu,5Or57FehcNs6TfVMz0zbqt
Old Paint Duo,Old Paint Duo,acoustic,https://oldpaintduo.bandcamp.com/album/old-paint-duo,victoria,0.0,0,2019-05-10T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ff644ea3ea2b2f5473bdfb4a,5NFg2jVi7AONCqqbqX0xOc,41PUkZtMxCwkuCur2nUfbd
Righteous Rainbows of Togetherness,Tx Rx,electronic,https://righteousrainbowsoftogetherness.bandcamp.com/album/tx-rx,victoria,0.0,0,2018-07-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022421c9d4ae8e327e8663bff3,2pryuJBS0i4BvNZOwsE24x,2USmmP8LZYJzWJpDrJVeaG
Righteous Rainbows of Togetherness,Astrobiology,electronic,https://righteousrainbowsoftogetherness.bandcamp.com/album/astrobiology,victoria,0.0,0,2019-11-12T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ed94cb376db242890e695977,3V0S88eujjVCpgb8cTdXz2,2USmmP8LZYJzWJpDrJVeaG
"Harris, Hunter & Fenn",2017 Bluesville,blues,https://harrishunterfenn.bandcamp.com/album/2017-bluesville,victoria,0.0,0,2017-04-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e020dc8f24debd89ea51a725086,2wJY5LNbkbNJFWidercDiU,0XX6WYqMS38CSBya2TIBb2
Dean Baltesson,Acoustic Ground,rock,https://deanbaltesson.bandcamp.com/album/acoustic-ground,victoria,0.0,0,2020-03-25T00:00.000Z,https://i.scdn.co/image/ab67616d00001e025996c9ad247e533d515a87b1,5eqCI3lRI4SsgYXLwvVHH7,4ua5oQNGkDZ71E275znft3
metroGradient,Undercity Nights,experimental,https://newmotion.ca/album/undercity-nights,victoria,0.0,0,2020-03-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ae1ddf0bea1e12e2e4b6e24a,5BkdpTcvE5Ht1zF8qBeb8e,11KHLZppi2o4zqfJzR4m4t
Bright Boy,RCO,alternative,https://suchabrightboy.bandcamp.com/album/rco,victoria,0.0,0,2020-03-23T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02130857b65d49f5b2d83a83e1,5K5gXfaXwhXHTmSJfCnqDZ,23mq8qhfeWH78n9xH357uF
KO Clancy,RUN THE MICS,hip-hop/rap,https://koclancy.bandcamp.com/album/run-the-mics,victoria,0.0,0,2020-04-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02daeee039acf2605191338be5,5AW0HO48RRHqt0n5b2WEnT,0PRPJgaI7G3tc9pk5nW9b7
Nick La Riviere,Too Much To Do,jazz,https://nicklariviere.bandcamp.com/album/too-much-to-do,victoria,0.0,0,2009-08-31T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0295905d665c5d55b7d06ed1f8,6M9pgPM1a6yd1sAVuG0OE1,6zca3biq7eJEv1z2DZmkbg
Nick La Riviere,Another Time Around,jazz,https://nicklariviere.bandcamp.com/album/another-time-around,victoria,0.0,0,2015-07-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02accbaba2d7f023f8c40027cf,2L1IsP6MXVpn3xheYhXYLs,6zca3biq7eJEv1z2DZmkbg
Scott Jones,2012-2020 (Vol.3),electronic,https://scottjones.bandcamp.com/album/2012-2020-vol-3,victoria,0.0,0,2020-03-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f5b414137fb6f3cee0ba992b,5DaH6dLsYvZhVT93ZDgrjb,0GwpV15IiYphjYNIUBAaS4
Nick La Riviere,Alive and Loud,jazz,https://nicklariviere.bandcamp.com/album/alive-and-loud,victoria,0.0,0,2019-10-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e023b926ddf4205a571236e2138,2RVBFkRPqX5BwoasHQl3Zb,3D3ZwQpGDRN9zW4mDgrtwl
Timing X,Reverser,electronic,https://timingx.bandcamp.com/album/reverser,victoria,0.0,0,2020-03-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e023d1925cd948d561971098dc4,5iOmCBV3uwNfOKRJz09607,24zeC7R0HAkcQkB3z1Z040
flora bay,thank u 4 not,alternative,https://florabay.bandcamp.com/album/thank-u-4-not,victoria,0.0,0,2020-03-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0282e2363d5db28ab773256b3b,0Q1qsFX3Malv9FRkyh7A4y,4fomaNMbNHYByHInuaWULG
Ryan Russell Awram,Here We Go,r&b/soul,https://ryanrussellawram.bandcamp.com/album/here-we-go,victoria,0.0,0,2020-03-12T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0277c3acaa85d02e0eee855c26,46M7sAETQE8cPb1ueI4bYa,4j5ZKzy6bZvDOF41sraxpl
Ryan Russell Awram,Instrumental By Design,r&b/soul,https://ryanrussellawram.bandcamp.com/album/instrumental-by-design,victoria,0.0,0,2019-01-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021ca6a6715072cd7a36859e31,5cFxrISxHrNv1q6t8PQM11,4j5ZKzy6bZvDOF41sraxpl
Obscenery,Dedicated Cat Vacuum,rock,https://obscenery.bandcamp.com/album/dedicated-cat-vacuum,victoria,0.0,0,2020-02-29T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0286cd9db2651447f4d5ab8627,2YfJKSoHXJ9xBnqHujitXk,3AwhHQrdWHrERzw23YWwI2
Numbing,Make Yourself Hard To Kill,punk,https://numbing.bandcamp.com/album/make-yourself-hard-to-kill,victoria,0.0,0,2020-02-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c7bcc89bf89c28217edfa5eb,6ITSeVzp8dGfXpjZxPnPFd,1PQYZ4faXagBPIgca8PVNS
dounpour,there's more to life,alternative,https://zanecoppard.bandcamp.com/album/theres-more-to-life,victoria,0.0,0,2019-05-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a6875d1173bba1d08fd00c33,4N6kbmR2OsydKhWdwav54y,3ItBEtAMwdAtaFG2mWVQ0T
1up Funk,Review This,hip-hop/rap,https://1upfunk.bandcamp.com/album/review-this,victoria,0.0,0,2020-03-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e027fe1e9a40dcd9573dac8c0fb,5stBfY5mr6HlGdlrrW0KJb,0K8eWuSTHbFfjvqCKIfAkM
dounpour,brod,alternative,https://zanecoppard.bandcamp.com/album/brod,victoria,0.0,0,2018-11-23T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f9c22ca8d19a2e18ca775a51,2MvEN5HX5f37IF5GlDPYQa,3ItBEtAMwdAtaFG2mWVQ0T
Ryan Davidson Trio,Black Static,jazz,https://ryandavidsonguitar.bandcamp.com/album/black-static,edmonton,0.0,0,2019-01-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02af45247ab273a6ab220a01a9,3uw9a4yqHirKFauQz60C4H,5pgYgRuEwEco6SWvW4n63m
Ryan Davidson Trio,Ryan Davidson Trio,jazz,https://ryandavidsonguitar.bandcamp.com/album/ryan-davidson-trio-2,edmonton,0.0,0,2010-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d537e7e9110e22d4dee7deb1,4uscdCa3BwbjaWyrNTN5XT,5pgYgRuEwEco6SWvW4n63m
Ryan Davidson Trio,Vanished,jazz,https://ryandavidsonguitar.bandcamp.com/album/vanished-2,edmonton,0.0,0,2016-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b91963380e9b210b7535d633,3IBYxYnW4BFS82MZk4NVyh,5pgYgRuEwEco6SWvW4n63m
Kinflorien,▲▼▲▼▲▼▲▼,electronic,https://kinflorien.bandcamp.com/album/-,edmonton,0.0,0,2019-12-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e020a1596660d949b6a5606704f,0i1NjAXUeuFJ9GdozDOVrq,0feEHVCjhFh2rY8UkKhImt
Neil MacDonald,Neil Mac,rock,https://neilmacdonald.bandcamp.com/album/neil-mac-2,edmonton,0.0,0,2011-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e025d9405c6f712d337d20da291,0B9c2whJFL5Oo63eN5l9pF,47SmIjLvXIOUwbuN9S71VT
Neil MacDonald,Picture of Someone You Need,rock,https://neilmacdonald.bandcamp.com/album/picture-of-someone-you-need,edmonton,0.0,0,2006-11-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021741b22094c7ceb986bc216c,2QNgmEwZ9iHlmHHs9729d3,47SmIjLvXIOUwbuN9S71VT
Sun Up Sun Down,Sun Up Sun Down / Still There Split,punk,https://sunupsundown.bandcamp.com/album/sun-up-sun-down-still-there-split,edmonton,0.0,0,2020-04-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029eafaee4c89444d4510aeba2,05KG1ART55t4CMt4sr3Zt0,0cQMQK6ddJmS8CYujbZa9p
Pulsecode,Holographic Dreams,electronic,https://pulsecode780.bandcamp.com/album/holographic-dreams,edmonton,0.0,0,2020-04-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02fc8ac9fb952407f4e74e1f7b,1U72PWL1rbNtb54h7ZjXXf,3tiUIUtUGAGjIw2JMB6Ay0
FACE FORWARD,One Minute More,punk,https://faceforward.bandcamp.com/album/one-minute-more,edmonton,0.0,0,2020-04-02T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02186a1b1eb3715a3875c5d18e,6Yu9G9gYKSMlixZEe4wxEZ,2RXTjpU1vlU1ODJtMZOcYV
Apollo Spitfire,Leave Completely Satisfied,rock,https://apollospitfire.bandcamp.com/album/leave-completely-satisfied,edmonton,0.0,0,2019-09-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d771cf1c3e4884a9b5a79693,0Lc8FmYqYHvZdIIMCCuRj4,2dbGblOTQFR6K3PzQukmjC
Apollo Spitfire,INVASION,rock,https://apollospitfire.bandcamp.com/album/invasion,edmonton,0.0,0,2020-03-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02cc629cd421a9912973612082,6l2TVOfYFi3zP2FoVBfV1D,2dbGblOTQFR6K3PzQukmjC
shark bite spite,homemade helicopter,alternative,https://sharkbitespite.bandcamp.com/album/homemade-helicopter,edmonton,0.0,0,2020-03-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0239fa72a6d33058aaa4b34f27,1g4lOD6JAxZDeBOFLyV3CB,4m0c9LB8ZzE2F113LNCK8z
Shebear,Moonlit,alternative,https://claudiashebear.bandcamp.com/album/moonlit,calgary,0.0,0,2020-03-29T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022f9b1505a4ca1248438bf3d8,5zSYr1XtIhgN9Xu4sc5zY9,6X3TxdrkAJGNPiikJ5CByf
Matt Gillespie,Matt Gillespie EP,folk,https://mattgillespie.bandcamp.com/album/matt-gillespie-ep,calgary,0.0,0,2012-08-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c00ecbaa4c37cc2e5e5f0837,0p2hjCzYiqn2jb4a5OAyqV,2HhEJmdWdmAcQJbENGoQn8
DVille,DVille,electronic,https://dvilledubs.bandcamp.com/album/dville,calgary,0.0,0,2014-03-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e551b13aaf99819ad4759b5c,5t6333ju8gfMQLfqAi1v5w,5ndhbAo3Qbd5u6EC3S1tJx
BBJ,At Suna Studios,alternative,https://bbjmusic.bandcamp.com/album/at-suna-studios,calgary,0.0,0,2019-07-11T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02edc47293350e0cd246eaa7a5,2Gi7Ct0QQcXOfEPdr1F6Mv,53DWnnYVPDiqySOrLlPz2g
Jordano Martinez,Self-Isolation,electronic,https://jordanomartinez.bandcamp.com/album/self-isolation,calgary,0.0,0,2020-04-05T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029896d1b23053bcbc80c116ba,5GjWuTCUHgWfr55QQ6wIBa,1NolJXUK4gSdTDWNvcYz29
